X,Y,objectid,policestationname,code,villgae,subdistrict,district,state,country
76.8222916818871,29.9644121302282,1247,Adarsh Police Station,PS16282,Thanesar,Thanesar,Kurukshetra,Haryana,India
76.8830709115779,29.9724798275645,1248,Police Station Sector 5,PS16286,Thanesar,Thanesar,Kurukshetra,Haryana,India
76.8659843404263,29.967013706232,1249,Superintendent of Police Office,PS16289,Thanesar,Thanesar,Kurukshetra,Haryana,India
76.8474059460656,29.9709871949122,1250,Subhash Mandi Police Chowki,PS16292,Thanesar,Thanesar,Kurukshetra,Haryana,India
77.3049595185535,30.1542814346201,1251,Police Station,PS16250,Yamunanagar,Jagadhri,Yamunanagar,Haryana,India
77.2771752322801,30.1376157437292,1252,Gandhi Nagar Police Station,PS16251,Yamunanagar,Jagadhri,Yamunanagar,Haryana,India
77.277648505196,30.1377084304657,1253,Office Traffic Police,PS16253,Yamunanagar,Jagadhri,Yamunanagar,Haryana,India
77.2819159223088,30.1309133699572,1254,Police Station Industrial Area,PS16261,Yamunanagar,Jagadhri,Yamunanagar,Haryana,India
77.2819184932872,30.1313229205881,1255,Ladies Police Station,,Yamunanagar,Jagadhri,Yamunanagar,Haryana,India
77.3100802237951,30.1563151838721,1256,Police Station,,Yamunanagar,Jagadhri,Yamunanagar,Haryana,India
77.03293258343,30.4522681739788,1257,Police Station Shahzapur,PS16230,Bharanpur,Naraingarh,Ambala,Haryana,India
76.9545360749856,30.4347065353218,1258,Police Post Patavi,PS16771,Patwi,Shahzadpur ST,Ambala,Haryana,India
76.9236264393461,30.8216579088456,1259,Police Station Kalka,PS16195,Tagra Kali Ram,Kalka,Panchkula,Haryana,India
76.5922195919278,28.0960504338981,1260,Kasola Thana,PS16593,Jaliawas,Bawal,Rewari,Haryana,India
76.5783762102431,28.069307731023,1261,Police Station Bawal,PS16595,Bawal,Bawal,Rewari,Haryana,India
76.3991317458837,28.4102074768546,1262,Nahar Police Station,PS16816,Nahar,Nahar ST,Rewari,Haryana,India
76.482179365255,28.4041272501054,1263,Police Station Kosli,PS16576,Kosli,Kosli,Rewari,Haryana,India
76.6257291118998,28.3552147769226,1264,Police Choki Palhawas,PS16764,Gurawra,Palhawas ST,Rewari,Haryana,India
76.4037027073243,28.1524045748289,1265,Police Post Kund,PS16817,Padla,Manethi ST,Rewari,Haryana,India
76.659862302529,28.2038799177854,1266,Police Station Cyber Crime South Range Rewari,,Fideri,Rewari,Rewari,Haryana,India
76.6587353893613,28.2043186530589,1267,Woman Police Station Rewari,,Fideri,Rewari,Rewari,Haryana,India
76.6105588897943,28.1837330723159,1268,S P Office Rewari,PS16583,Chandpur,Rewari,Rewari,Haryana,India
76.6088334345427,28.1822428174995,1269,Police Station Sadar Rewari,PS16584,Chandpur,Rewari,Rewari,Haryana,India
76.6286333589251,28.1910713167753,1270,Police Station Model Town,PS16589,Dumawas,Rewari,Rewari,Haryana,India
76.6207108280752,28.1943241415687,1271,Police Station Rewari,,Dumawas,Rewari,Rewari,Haryana,India
76.1440495064875,28.4238079650916,1272,Police Chowki _Akoda,PS16565,Kharkara Akoda,Mahendragarh,Mahendragarh,Haryana,India
75.9610530405961,28.37391461875,1273,Police Station,,Satnali,Satnali ST,Mahendragarh,Haryana,India
76.0461780733506,28.2958190782373,1274,Police Station Madavgadh,PS16564,Balana,Mahendragarh,Mahendragarh,Haryana,India
76.0571320230257,28.0952022818202,1275,Police Station Gahli,PS16569,Abdulla Nagar,Narnaul,Mahendragarh,Haryana,India
76.1069470631456,28.0571131691146,1276,Police Station Mahiveer Chowk,,Bargaon,Narnaul,Mahendragarh,Haryana,India
76.2580450845266,28.1010055679115,1277,Police Station Ateli Mandi,PS16805,Ateli,Ateli,Mahendragarh,Haryana,India
76.8917936014958,28.3712370261555,1278,Police Station,,Dhana,Harsaru ST,Gurugram,Haryana,India
76.8247733075038,28.45218863169,1279,Police Station Farukhnagar,PS16649,Farrukhnagar Rural,Farrukhnagar,Gurugram,Haryana,India
77.0416104078893,28.4118614710512,1280,Gurgaon Traffic Police C D Chowk,PS16768,Ghasaula,Badshahpur ST,Gurugram,Haryana,India
77.0487361851844,28.3903834002107,1281,Police Station Badshahpur,PS16769,Badshahpur CT,Badshahpur ST,Gurugram,Haryana,India
77.0627392127665,28.401386126537,1282,Sector 65 Police Station,,Medawas,Badshahpur ST,Gurugram,Haryana,India
76.9061967422986,28.3728912309487,1283,Women Police Station,,Kasan,Manesar,Gurugram,Haryana,India
76.9411889514099,28.3664548113806,1284,Police Station Manesar,PS16650,Manesar CT,Manesar,Gurugram,Haryana,India
76.9376250867428,28.3390392577593,1285,Police Station Nainwal,PS16651,Manesar CT,Manesar,Gurugram,Haryana,India
76.8312615558317,28.298358324077,1286,Bilaspur Police Station,,Bohara Kalan,Farrukhnagar,Gurugram,Haryana,India
76.6039867792431,28.2046017062496,1287,Police Choki,PS16581,Rewari,Rewari,Rewari,Haryana,India
76.6147774951495,28.2010123844791,1288,Police Chowki Gokel Gate,PS16585,Rewari,Rewari,Rewari,Haryana,India
76.609040662404,28.1999030715412,1289,Police Station Rewari,PS16587,Rewari,Rewari,Rewari,Haryana,India
76.611875327724,28.1947774284351,1290,Police Chowki,PS16588,Rewari,Rewari,Rewari,Haryana,India
76.6207773492203,28.1899112626612,1291,Police Station Irrigations and Power Krishna Nagar,PS16590,Rewari,Rewari,Rewari,Haryana,India
76.1480726573015,28.2720003528899,1292,Police Station Mahendragadh,PS16563,Mahendragarh,Mahendragarh,Mahendragarh,Haryana,India
76.1140332840256,28.0479871395608,1293,Mahavir Chowki Police Station,PS16573,Narnaul,Narnaul,Mahendragarh,Haryana,India
76.1119441772722,28.0472345848812,1294,Police Station,PS16575,Narnaul,Narnaul,Mahendragarh,Haryana,India
76.1066241655134,28.0369246052481,1295,Sadar Thana Narnaul,,Narnaul,Narnaul,Mahendragarh,Haryana,India
76.1150116427947,28.0450711516193,1296,Mahila Police Station,,Narnaul,Narnaul,Mahendragarh,Haryana,India
76.1119445276151,28.0475289004857,1297,Woman Police Station,,Narnaul,Narnaul,Mahendragarh,Haryana,India
76.1057050452473,28.0464812416265,1298,Police Station,,Narnaul,Narnaul,Mahendragarh,Haryana,India
76.1095424567999,27.8923313358945,1299,Police Station Nangal Choudhary,PS16804,Nagal Chaudhry CT,Nangal Chawdhary,Mahendragarh,Haryana,India
76.7858595829698,28.3363185000634,1300,Police Station Pataudi,PS16597,Rampur,Pataudi,Gurugram,Haryana,India
76.569607347818,28.150277289944,1301,Police Chowki Bharawas,PS16579,Aasaka,Rewari,Rewari,Haryana,India
77.1033254009336,28.4248787694705,1302,Police Station Sector 56,PS16767,Ghata OG,Wazirabad ST,Gurugram,Haryana,India
76.752727118262,28.3475574571154,1303,Police Station Hailey Mandi,PS16596,Haileymandi,Pataudi,Gurugram,Haryana,India
77.142498226545,28.4284246802297,1304,Police Chowki Gwal Pahari,PS16766,Gual Pahari,Wazirabad ST,Gurugram,Haryana,India
77.0675748295679,28.3202478676048,1305,Police Station Bhondsi,PS16655,Ghamroj,Sohna,Gurugram,Haryana,India
77.1552403015392,28.2693337015404,1306,Nimoth Police Post,PS16657,Nimot,Sohna,Gurugram,Haryana,India
77.0660506445506,28.4877388439579,1307,Police Station Sector 18 Gurgaon,PS16598,Gurugram,Gurgaon,Gurugram,Haryana,India
76.9951677304825,28.4702205151276,1308,Police Station Sector 9A,PS16599,Gurugram,Gurgaon,Gurugram,Haryana,India
77.024738962587,28.5039268370201,1309,Sector B Police Station,PS16600,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0362547779295,28.4494160028618,1310,Karyalaya Police Adhikshak Rajya Chaukasi Bureau,PS16603,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0362744052202,28.4494543697808,1311,Police Adhikshak Rajya Chauksi Bureau Gurgaon Sector 15,PS16604,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0073419040288,28.4315828965685,1312,Police Station 1St Hero Honda Chowk Sector 34,PS16605,Gurugram,Gurgaon,Gurugram,Haryana,India
77.013600927449,28.45424309269,1313,Police Station Pataudi Road,PS16607,Gurugram,Gurgaon,Gurugram,Haryana,India
77.1054716782683,28.4761284091891,1314,Police Station Dlf Phase I,PS16609,Gurugram,Gurgaon,Gurugram,Haryana,India
77.09291694513,28.4600940961439,1315,Police Station Sector 43,,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0730124577468,28.4629133439836,1316,Police Station Sector 29 Gurgaon,PS16611,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0041290776185,28.4725973142886,1317,Police Outpost Sector 4 Gurgaon,PS16612,Gurugram,Gurgaon,Gurugram,Haryana,India
77.019844712747,28.4766413435111,1318,Police Station Sector 5 Guragon,PS16613,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0591163781925,28.450023214433,1319,Police Station Sector 40 Gurgaon,PS16614,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0362547779295,28.4494160028618,1320,Police Station State Vigilance Bureau Sector 15 Gurgaon,PS16615,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0365458383698,28.4637442739622,1321,Police Station City Gurgaon,PS16617,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0352255017517,28.5040349653601,1322,Ladies Police Station Dharam Colony,PS16618,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0633119354725,28.501259648854,1323,Palam Vihar Police Station,PS16619,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0808666941771,28.4794983282188,1324,Police Outpost M G Road,PS16624,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0476933058182,28.4630511292483,1325,Police Station Civil Lines,PS16625,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0133953596743,28.4926597408142,1326,Rajendra Park Police Station,PS16626,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0172456737293,28.465171474384,1327,Police Out Post New Colony,PS16627,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0021287432798,28.4445228847237,1328,Police Station Sector 10A,PS16628,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0722311031126,28.4711998481209,1329,Metro Police Station,PS16630,Gurugram,Gurgaon,Gurugram,Haryana,India
77.1073162546181,28.4970269341881,1330,Police Outpost Dlf Phase Iii,PS16632,Gurugram,Gurgaon,Gurugram,Haryana,India
76.9671475663785,28.3939599128674,1331,Police Station Kherki Daula,PS16634,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0297677575986,28.4551764974078,1332,Commissioner of Police Gurgaon,PS16636,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0823237714494,28.4688008501887,1333,Deputy Commissioner of Police,PS16637,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0584168331313,28.4378556483365,1334,Police Station Sector 50,PS16639,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0248592074776,28.5038993744834,1335,Police Outpost Palam Vihar,PS16640,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0911681022399,28.4874299934224,1336,Police Station Dlf Phase Ii,PS16642,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0803333113924,28.5125756260279,1337,Police Station Udyog Vihar,PS16643,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0379666811968,28.4295291385195,1338,Police Station Sadar,PS16644,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0598113238795,28.4282176110884,1339,Women Police Station,PS16645,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0206636079768,28.4538728060289,1340,Police Station Shivaji Nagar,PS16646,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0472906629416,28.4633231525655,1341,Woman Police Station West Gurugram,,Gurugram,Gurgaon,Gurugram,Haryana,India
77.021909634158,28.4554500589629,1342,Police Station Bhondsi,,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0358738338585,28.5040590396516,1343,Women Police Station West Gurugram,,Gurugram,Gurgaon,Gurugram,Haryana,India
77.0810687728952,28.460781344248,1344,Police Station Sushant Lok,PS16610,Gurugram,Gurgaon,Gurugram,Haryana,India
76.3830305403606,28.2942596652726,1345,Police Post Dahina,PS16815,Jainabad,Dahina ST,Rewari,Haryana,India
77.0667714832773,28.2431143315002,1346,Police Station Sohna,PS16654,Sohna,Sohna,Gurugram,Haryana,India
77.0719007701248,28.2456753542762,1347,Police Outpost Sohna,PS16656,Sohna,Sohna,Gurugram,Haryana,India
76.6718536635251,28.2790128614906,1348,Police Station Rohadai,PS16763,Jaitpur Shekhpur,Palhawas ST,Rewari,Haryana,India
76.3051053429115,28.3286126704384,1349,Police Station Kanina,PS16806,Kanina,Kanina,Mahendragarh,Haryana,India
76.7984448732008,28.215071305305,1350,Police Chowki Dharuheda,PS16812,Dharuhera,Dharuhera ST,Rewari,Haryana,India
76.78117999994,28.2043839900218,1351,Police Station Dharuhera,PS16813,Dharuhera,Dharuhera ST,Rewari,Haryana,India
76.3031083053898,28.4154999221213,1352,Khatiwali Police,,Naya Gaon,Nahar ST,Rewari,Haryana,India
84.1775961408387,24.2007475119199,1353,Patan Police Station Palamu,PS6829,Semri,Patan,Palamu,Jharkhand,India
83.8047978033305,24.1589510284103,1354,Police Control Room Garhwa,PS6826,Garhwa,Garhwa,Garhwa,Jharkhand,India
83.8066837363194,24.1597029184131,1355,Police Station Garhwa,PS6827,Garhwa,Garhwa,Garhwa,Jharkhand,India
84.0449365140765,24.0149214873844,1356,Police Station Chainpur,PS6830,Chain Pur CT,Chainpur,Palamu,Jharkhand,India
86.4515165450389,23.985180163264,1357,Police Station Tundi,PS6834,Tundi,Tundi,Dhanbad,Jharkhand,India
86.4287732915264,23.8436631820876,1358,Police Station Barwa Adda,PS6837,Damkarabarwa,Gobindpur,Dhanbad,Jharkhand,India
86.52307602167,23.8308577363652,1359,Police Station Govindpur,PS6839,Govindpur Part,Gobindpur,Dhanbad,Jharkhand,India
86.43365608066,23.7966718418358,1360,"Dhanbad Police, Senior Superintendent of Police Office",PS6842,Dhanbad,Dhanbad Cum Kenduadih Cum Jagata,Dhanbad,Jharkhand,India
86.3953294186388,23.8032333210866,1361,Police Station Bhuli,PS6843,Dhanbad,Dhanbad Cum Kenduadih Cum Jagata,Dhanbad,Jharkhand,India
86.4332828234729,23.7963161642863,1362,Superintendent of Police ( City And Ruler) Office,PS6844,Dhanbad,Dhanbad Cum Kenduadih Cum Jagata,Dhanbad,Jharkhand,India
86.4032320679748,23.7868764506753,1363,Matkuria Check Post,PS6846,Dhanbad,Dhanbad Cum Kenduadih Cum Jagata,Dhanbad,Jharkhand,India
86.4522263515556,23.8158209827298,1364,Superintendent of Police Office,PS6849,Dhanbad,Dhanbad Cum Kenduadih Cum Jagata,Dhanbad,Jharkhand,India
86.4195934148245,23.7881307120439,1365,Police Station Bank More,PS6850,Dhanbad,Dhanbad Cum Kenduadih Cum Jagata,Dhanbad,Jharkhand,India
86.3542134364565,23.7598429176602,1366,Police Station Putki,PS6845,Sialgudri CT,Dhanbad Cum Kenduadih Cum Jagata,Dhanbad,Jharkhand,India
86.2735280251598,23.7496317244081,1367,Police Station Mahuda,PS6836,Padugora,Baghmara Cum Katras,Dhanbad,Jharkhand,India
86.5197709310935,23.7212457838881,1368,Police Station Baliapur,PS6840,Baliapur CT,Baliapur,Dhanbad,Jharkhand,India
86.0423467143524,23.8495211194083,1369,Nawadih Police Station,PS6852,Nawadih,Nawadih,Bokaro,Jharkhand,India
85.8212270009527,23.8004604857863,1370,Police Station Gomia,PS6855,Gumia CT,Gomia,Bokaro,Jharkhand,India
86.0018091708562,23.7636317000421,1371,Bermo Police Station,PS6854,Phusro,Bermo,Bokaro,Jharkhand,India
85.9351636971199,23.7837841311941,1372,Gandhi Nagar Police Station,PS6853,Bermo CT,Bermo,Bokaro,Jharkhand,India
86.1524463277503,23.652117831089,1373,City Police Station Sector 1,PS6859,Bokaro Steel City CT,Chas,Bokaro,Jharkhand,India
86.1765432498696,23.6769558329323,1374,Police Station Sector 6,PS6860,Bokaro Steel City CT,Chas,Bokaro,Jharkhand,India
86.1581992196782,23.6417894901257,1375,S P Office (Police Adhikshak),PS6864,Bokaro Steel City CT,Chas,Bokaro,Jharkhand,India
86.153110213288,23.6904669971382,1376,Police Station Harla,PS6865,Bokaro Steel City CT,Chas,Bokaro,Jharkhand,India
86.0698634742492,23.6582981041666,1377,Police Station Balidih,PS6870,Bokaro Steel City CT,Chas,Bokaro,Jharkhand,India
86.208263500967,23.6771817335034,1378,Chas Mu Police Station,PS6862,Nawadih,Chas,Bokaro,Jharkhand,India
86.008322722929,23.6604780801565,1379,Police Station Jaridih,PS6858,Bandh Dih CT,Jaridih,Bokaro,Jharkhand,India
86.1720995141278,23.6365863129704,1380,Police Station Chas,PS6869,Chas,Chas,Bokaro,Jharkhand,India
85.8482451446629,23.6138807254519,1381,Peterbar Police Station,PS6857,Gagi,Peterwar,Bokaro,Jharkhand,India
86.3551519827906,23.5764850465039,1382,Chandan Kiyari Police Station,PS6871,Chandankiari,Chandankiyari,Bokaro,Jharkhand,India
84.8139829523052,24.4337683004901,1383,Police Station Hunterganj,PS6872,Khutikewal Khurd,Shaligram Ram Narayanpur Hunterganj,Chatra,Jharkhand,India
84.793739945587,24.3247464080218,1384,Police Station Jori Kalan,PS6873,Jori Kalan,Shaligram Ram Narayanpur Hunterganj,Chatra,Jharkhand,India
84.6366911477941,24.2954274456259,1385,Police Station,PS6874,Partappur,Pratappur,Chatra,Jharkhand,India
85.1543048189436,24.2902666875535,1386,Police Station Itkhori,PS6879,Itkhori,Itkhori,Chatra,Jharkhand,India
85.4699243330972,23.806703049057,1387,Police Station Mandu,PS6881,Mandu CT,Mandu,Ramgarh,Jharkhand,India
85.2879487522205,23.64798655649,1388,Police Station Patratu,PS6880,Patratu,Patratu,Ramgarh,Jharkhand,India
85.5134751503481,23.6390728191107,1389,Police Station Ramgarh,PS6882,Ramgarh Nagar Parishad,Ramgarh,Ramgarh,Jharkhand,India
85.7150685823704,23.5399661083997,1390,Police Station Gola,PS6883,Heramdaga,Gola,Ramgarh,Jharkhand,India
84.8866762869794,23.229216821849,1391,"Police Thana, Bharno",PS6885,Bharno,Bharno,Gumla,Jharkhand,India
84.7521524511867,23.172919493076,1392,Sisai Police Station,PS6884,Sisai,Sisai,Gumla,Jharkhand,India
84.5373543162904,23.0366871381753,1393,Office of Superintendent of Police Gumla,PS6886,Gumla,Gumla,Gumla,Jharkhand,India
84.6486630180434,22.8745512848118,1394,Police Station Palkot,PS6887,Palkot,Palkot,Gumla,Jharkhand,India
84.6953425012405,22.7014996086201,1395,Police Station Kolebira,PS6889,Kolebira,Kolebira,Simdega,Jharkhand,India
84.5026959085623,22.6192372212977,1396,Police Station Simdega,PS6888,Simdega,Simdega,Simdega,Jharkhand,India
84.6981987701449,22.4248537602971,1397,Police Station Bansjor,PS6890,Bansjor,Bansjor,Simdega,Jharkhand,India
84.3470019139483,23.8552359641513,1398,Police Station,PS6892,Manika,Manika,Latehar,Jharkhand,India
84.7888298180243,23.8290615546559,1399,Police Station Balumath,PS6893,Balumath,Balumath,Latehar,Jharkhand,India
84.820271310211,23.5387580661264,1400,Police Station Kuru,PS6898,Kuru,Kuru,Lohardaga,Jharkhand,India
84.66798560643,23.511896260179,1401,Police Station Kisko,PS6899,Kisko,Kisko,Lohardaga,Jharkhand,India
84.6798134569763,23.4370333277471,1402,Lohardaga Police Station,PS6896,Lohardaga,Lohardaga,Lohardaga,Jharkhand,India
84.7996545252828,23.3636815572657,1403,Police Station Bhandra,PS6900,Bhandra,Bhandra,Lohardaga,Jharkhand,India
85.6090361444219,22.6810592734402,1404,CKP Police Station 1,PS6907,Chakradharpur,Chakradharpur,West Singhbhum,Jharkhand,India
85.60868195757,22.6809755733694,1405,Police Station Chakradharpur,PS6908,Chakradharpur,Chakradharpur,West Singhbhum,Jharkhand,India
85.8016725070857,22.5550864520868,1406,Police Station,PS6904,Chaibasa,Chaibasa,West Singhbhum,Jharkhand,India
85.6388180458336,22.2200661349575,1407,Jaganathpur Police Station,PS6901,Jagannathpur CT,Jagannathpur,West Singhbhum,Jharkhand,India
85.8784933696234,22.0942633539354,1408,Police Station Majhgaon,PS6902,Sanparsa,Majhgaon,West Singhbhum,Jharkhand,India
85.296555873877,23.5242398936944,1409,Pithoria Police Station,PS6926,Pithauriya,Kanke,Ranchi,Jharkhand,India
85.4772620058998,23.4815217642845,1410,Police Station Ormanjhi Thana,PS6937,Ormanjhi,Ormanjhi,Ranchi,Jharkhand,India
85.3162979099242,23.3788905798986,1411,"Traffic Police, Ratu Road",PS6912,Ranchi,Kanke,Ranchi,Jharkhand,India
85.304526744869,23.2648665032539,1412,Tupudana Op,PS6913,Ranchi,Kanke,Ranchi,Jharkhand,India
85.3497179594905,23.3721447030104,1413,Police Station Sadar,PS6918,Ranchi,Kanke,Ranchi,Jharkhand,India
85.3376785835425,23.3534851443778,1414,Police Station Chutia,PS6919,Ranchi,Kanke,Ranchi,Jharkhand,India
85.3350855560507,23.3714723898479,1415,Police Station Lalpur,PS6920,Ranchi,Kanke,Ranchi,Jharkhand,India
85.3246549639619,23.3656765671759,1416,Police Station Daily Market,PS6921,Ranchi,Kanke,Ranchi,Jharkhand,India
85.3222149438175,23.3636256173363,1417,Police Station Hindpiri,PS6922,Ranchi,Kanke,Ranchi,Jharkhand,India
85.321940567787,23.3706356482976,1418,Police Station Kotwali,PS6923,Ranchi,Kanke,Ranchi,Jharkhand,India
85.3065312518821,23.3770614971014,1419,Police Station Sukhdev Nagar,PS6924,Ranchi,Kanke,Ranchi,Jharkhand,India
85.365769763063,23.3518679611703,1420,Old Namkom Police Station,PS6925,Ranchi,Kanke,Ranchi,Jharkhand,India
85.2756915285279,23.2976832249473,1421,Police Station Dhurwa,PS6927,Ranchi,Kanke,Ranchi,Jharkhand,India
85.3217770771003,23.3388003127349,1422,Police Station Doranda,PS6928,Ranchi,Kanke,Ranchi,Jharkhand,India
85.3015987544724,23.3558488559859,1423,Police Station Argora,PS6929,Ranchi,Kanke,Ranchi,Jharkhand,India
85.3296130462893,23.3650264034971,1424,Police Station Lower Bazar,PS6932,Ranchi,Kanke,Ranchi,Jharkhand,India
85.303158077092,23.321350940778,1425,Jagannathpur Thana,PS6934,Ranchi,Kanke,Ranchi,Jharkhand,India
85.3213405515677,23.3418283801208,1426,Office of The Inspector General of Police,PS6935,Ranchi,Kanke,Ranchi,Jharkhand,India
85.3842637912455,23.3206524098794,1427,Police Station Namkum,PS6939,Bargarwa CT,Namkum,Ranchi,Jharkhand,India
85.5893591967069,23.1684162825548,1428,Police Station Bundu,PS6940,Bundu,Bundu,Ranchi,Jharkhand,India
85.2780088325163,23.0763138731578,1429,Khunti Police Station,PS6941,Khunti,Khunti,Khunti,Jharkhand,India
85.2794627953295,22.9616551863587,1430,Murhu Police Station,PS6942,Durri,Murhu,Khunti,Jharkhand,India
86.1743429712099,22.8196609707613,1431,Police Station Sonari,PS6945,Jamshedpur,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.1787562307074,22.8203261239999,1432,Police Station Sonari,PS6948,Jamshedpur,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.2005500826439,22.8110660468379,1433,Office of Senior Superintendent of Police Jamshedpur,PS6949,Jamshedpur,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.2002968843963,22.8114273621922,1434,"Sub Divisional Office, Dhalbhum",PS6950,Jamshedpur,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.2002816408842,22.8020638825434,1435,Police Station Sakchi,PS6951,Jamshedpur,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.2034394185339,22.8051317715191,1436,Police Chauki,PS6952,Jamshedpur,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.2209677613793,22.798423356804,1437,Police Station Sitaramdera,PS6957,Jamshedpur,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.2017903299629,22.7556480787225,1438,Police Station Parsudih,PS6944,Bagbera CT,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.2568093886772,22.7461546088907,1439,Police Station Govindpur,PS6958,Chhota Gobindpur CT,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.2274860448787,22.7830000356161,1440,Police Station Golmuri,PS6956,Kalimati,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.1814914318643,22.7681682977007,1441,Police Station Bagbera,PS6943,Jugsalai,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.1843998012585,22.7980980184371,1442,Police Station Bistupur,PS6959,Jugsalai,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.2027512605172,22.839197831992,1443,Police Station Azad Nagar,PS6961,Mango,Golmuri Cum Jugsalai,East Singhbum,Jharkhand,India
86.0510652747148,22.852876503412,1444,Kandra Police Station,PS6903,Kandra,Adityapur Gamharia,Saraikela Kharsawan,Jharkhand,India
86.3857024234705,21.0268760549068,1445,Kenduapada Police Station,,Dando,Bhadrak Rural,Bhadrak,Odisha,India
86.5009846180669,21.0625676762043,1446,Bhadrak Town Police Station,,Bhadrak M,Bhadrak Rural,Bhadrak,Odisha,India
86.5087197576536,21.0613398653853,1447,Puruna Bazar Police Station,,Bhadrak M,Bhadrak Rural,Bhadrak,Odisha,India
86.7360682526893,20.772453328377,1448,Police Station,,Patuli,Chandabali,Bhadrak,Odisha,India
86.7126259724435,20.9524755678123,1449,Pirahat Police Station,,Daulatapur,Tihidi,Bhadrak,Odisha,India
86.740164385332,21.124422730699,1450,Police Station,,Basudebpur Nac,Basudebpur,Bhadrak,Odisha,India
86.5426136002602,20.8961533829373,1451,Dhusuri Police Station,,Narasinghpur,Dhusuri,Bhadrak,Odisha,India
86.3173476973954,21.0079980575056,1452,Manjuri Road Police Station,,Biridi,Bhandari Pokhari,Bhadrak,Odisha,India
86.816211040232,20.9838863413444,1453,Naikanidihi Police Station,,Mallikadeipur,Naikanidihi,Bhadrak,Odisha,India
74.2429580157529,15.3407170764479,1454,Police Station Collem,PS10341,Colem,Dharbandora,South Goa,Goa,India
73.9700280231389,15.2674500000326,1455,Kokan Railway Police Station Margaon,PS10315,Margao M Cl,Salcete,South Goa,Goa,India
73.9568374202217,15.2743513710039,1456,Police Station Margao,PS10332,Margao M Cl,Salcete,South Goa,Goa,India
73.9734838123925,15.2956898036405,1457,Fatorda Police Station,,Margao M Cl,Salcete,South Goa,Goa,India
73.9471671756641,15.177226387039,1458,Police Out Post Cavelossim,PS10314,Cavelossim,Salcete,South Goa,Goa,India
74.0647388399498,15.2179928343874,1459,Police Station Quepem,PS10338,Quepem M Cl,Quepem,South Goa,Goa,India
74.0762719011491,15.2259021851717,1460,Police Station Quepem,,Quepem M Cl,Quepem,South Goa,Goa,India
73.809731117603,15.3949052168783,1461,Police Station R P F,PS10305,Mormugao M Cl,Mormugao,South Goa,Goa,India
73.790987179905,15.4124317183183,1462,Police Station Harbour Coastal Security,PS10308,Mormugao M Cl,Mormugao,South Goa,Goa,India
73.8074087300484,15.3967389183733,1463,Police Station Vasco,PS10309,Mormugao M Cl,Mormugao,South Goa,Goa,India
73.8021428507686,15.4041246766756,1464,Police Station Mormugao,PS10311,Mormugao M Cl,Mormugao,South Goa,Goa,India
73.9099083050885,15.3973486924569,1465,Police Outpost Cortalim,PS10307,Cortalim CT,Mormugao,South Goa,Goa,India
74.0442874411536,15.2644773188615,1466,Police Station,PS10335,Guirdolim,Salcete,South Goa,Goa,India
73.9170818413158,15.2759145495114,1467,Traffic Cell Colva,PS10322,Colva,Salcete,South Goa,Goa,India
73.9266543689334,15.2775352193344,1468,Police Station Colva,PS10327,Vanelim,Salcete,South Goa,Goa,India
73.931937627919,15.350938179529,1469,Police Station Verna,PS10313,Verna CT,Salcete,South Goa,Goa,India
